Name_phone,Id_comment,Name_comment,Buy_place_comment,Content_comment,Used_comment
iPhone 11,r-50732026,Anh Trọng,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50731665,Chị Hồng,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50731010,Tr N Thanh S,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50728906,Nguyễn Viết Thưởng,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50728722,Cẩm Nhung,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50728693,Lê Huy Hoàng,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50728692,Nguyễn Văn Đầy,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727916,Trần Quốc Khánh,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727805,Lê Thị Mai,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727800,Hùng,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727768,Hà,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727462,A Hồ,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727444,Chị Anh,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727441,Nguyễn Thị Nga,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727406,Anh Trình,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727371,Chị Xinh,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727323,Nguyễn Nhật Tài,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727271,Lê Phước Chí,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727265,Đặng Hải Biên,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50727261,Chị Thắm,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50586314,Hoàng Thị Nhất,Đã mua tại TGDD,,Đã dùng khoảng 7 ngày
iPhone 11,r-50569711,Chị Thy,Đã mua tại TGDD,,Đã dùng khoảng 7 ngày
iPhone 11,r-50514054,Anh Khang,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
iPhone 11,r-50403109,L%EA Th M Quy%EAn,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-50402165,Nguyễn Văn Thanh,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 11,r-53609510,Trung Hiếu Vũ,Đã mua tại TGDD,"Nói chung xài cx tốt, màn hình to vs lo tốt pin thì đánh giá tầm trung thôi camera chụp phải nói rất đẹp, điểm trừ lớn nhất có lẽ là mặt lưng í dễ xước gây mất thẩm mĩ cực . Nói chung okay",Đã dùng khoảng 4 tháng
iPhone 11,r-53572477,Nguyễn Thị Hiền,Đã mua tại DMX,"Cũng ngon, đang dùng androi quen nên dùng cái trợ năng k quen cho lắm",Đã dùng khoảng 1 tuần
iPhone 11,r-53520706,Nguyễn Huy Tú,Đã mua tại TGDD,Mọi thứ đều rất ổn,Đã dùng khoảng 1 tuần
iPhone 11,r-53491684,Long,Đã mua tại TGDD,Dùng cũng đc 7 tháng r nhưng lúc mới đầu dung lượng pin tuột rất nhanh đến 95% thì bắt đầu ko thấy tuột nữa,Đã dùng khoảng 5 tháng
iPhone 11,r-53458972,Phong,Đã mua tại TGDD,tốt,Đã dùng khoảng 1 tuần
iPhone 11,r-53443060,Nguyễn Thuý Quỳnh,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 1 năm
iPhone 11,r-53323525,Hồng,Đã mua tại DMX,iphone xài quá là sướng đang xài cả iphone sam sung vivo oppo. nói chung thì thấy iphone là mượt mà nhất so với tầm giá. điểm trừ là phải thêm củ sạc 20w chính hãng apple nữa mất 690k. xạc pin nhanh cho nên là máy có thể nói là máy nóng m sợ nó hư hong nên lúc nào xạc pin m cũng lấy cái quạt mini quạt cho nó haha,Đã dùng khoảng 1 tuần
iPhone 11,r-53240161,PHONG,Đã mua tại TGDD,"Sản phẩm tốt, giá hợp lý",Đã dùng khoảng 1 tuần
iPhone 11,r-53026944,THÙY,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần
iPhone 11,r-52906320,THỰC,Đã mua tại DMX,Bình thường,Đã dùng khoảng 1 tuần
iPhone 11,r-52893029,Chị Hà,Đã mua tại DMX,Mình thấy máy sạc lúc nó bị nóng,Đã dùng khoảng 8 tháng
iPhone 11,r-52854328,BIÊN,Đã mua tại DMX,Mượt và nhanh,Đã dùng khoảng 1 tuần
iPhone 11,r-52853330,Lương Văn Thuyết,Đã mua tại TGDD,Đt sài cx ok,Đã dùng khoảng 5 tháng
iPhone 11,r-52801217,THẮNG,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần
iPhone 11,r-52760137,OANH,Đã mua tại TGDD,Điện thoại sài ok nhưng cáp sạt mau hư quá không pik có bảo hành cọng cáp không ạ,Đã dùng khoảng 4 tháng
iPhone 11,r-52745030,Phan,Đã mua tại DMX,Đang rất ổn,Đã dùng khoảng 2 tuần
iPhone 11,r-52661265,THẮNG,Đã mua tại TGDD,tốt và dễ sử dụng,Đã dùng khoảng 2 tuần
iPhone 11,r-52657199,Nguyên Nhựt Hào,Đã mua tại TGDD,Em mới mua về mà sao loa bên trái không nghe được,Đã dùng khoảng 1 ngày
iPhone 11,r-52635020,THOA,Đã mua tại DMX,Tot,Đã dùng khoảng 1 tuần
iPhone 11,r-52600741,Trần Kim Phong,Đã mua tại TGDD,Mới dùng được 2 ngày vì từ iphone7 lên nên cảm giác rất tốt,Đã dùng khoảng 1 ngày
iPhone 11,r-52584196,TƯƠI,Đã mua tại TGDD,Hàng ok,Đã dùng khoảng 2 tuần
iPhone 11,r-52576280,T,Đã mua tại TGDD,"Mình đã mua được 2 tuần, vẫn đang dùng tốt. Hi vọng máy sẽ bền lâu vì nhu cầu mình cơ bản công việc văn phòng.",Đã dùng khoảng 1 tuần
iPhone 11,r-52575854,CHIẾN,Đã mua tại TGDD,Đc,Đã dùng khoảng 1 tuần
iPhone 11,r-52524917,YẾN,Đã mua tại TGDD,"Máy dùng ok, khá là tốt mỗi tội khi sạc pin thì hay bị nóng máy",Đã dùng khoảng 1 tuần
iPhone 11,r-52521553,KIÊN,Đã mua tại DMX,Hài lòng,Đã dùng khoảng 1 tuần
iPhone 11,r-52457212,NAM,Đã mua tại TGDD,Rất ok,Đã dùng khoảng 1 tuần
iPhone 11,r-52404172,HẠNH,Đã mua tại DMX,Tốt,Đã dùng khoảng 1 tuần
iPhone 11,r-52389075,HÀ,Đã mua tại TGDD,Mình thích trải nghiệm iPhone 11,Đã dùng khoảng 1 tuần
iPhone 11,r-52357761,Dũng,Đã mua tại TGDD,"Sản phẩm dùng ok, nhỏ gọn dễ cầm nắm. Rất hài lòng và ko hối hận khi chuyển từ 11promax sang, máy mát. pin thì cũng đc. Ko đến mức quá trâu",Đã dùng khoảng 6 ngày
iPhone 11,r-52349417,VIỆT,Đã mua tại TGDD,"sản phẩm ko có cục sạc, ko có tai nghe, cắt nhiều so vs bản lúc đầu 2019",Đã dùng khoảng 1 tuần
iPhone 11,r-52330622,Nguyễn Văn Có,Đã mua tại DMX,Sao loa kép 2 bên mà nge được có 1 bên à,Đã dùng khoảng 3 tuần
iPhone 11,r-52267632,HOÀ,Đã mua tại TGDD,Tot,Đã dùng khoảng 1 tuần
iPhone 11,r-52261211,TRUNG,Đã mua tại TGDD,Goodjob,Đã dùng khoảng 1 tuần
iPhone 11,r-52261052,HẬU,Đã mua tại TGDD,"sản phẩm ok, dịch vụ tốt",Đã dùng khoảng 1 tuần
iPhone 11,r-52260797,CƯỜNG,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần
iPhone 11,r-52227435,Ny,Đã mua tại DMX,"mới mua lúc tối,, áp dụng tất cả các khuyến mãi là 12.. ngày sau lên xem còn có 11490 chua ap dụng vnpay nữa. chán",Đã dùng khoảng 1 ngày
iPhone 11,r-52223679,HIẾU,Đã mua tại TGDD,"Máy đẹp, pin trâu rất hài lòng về máy",Đã dùng khoảng 1 tuần
iPhone 11,r-52174075,BÍCH,Đã mua tại TGDD,Thỉnh thoảng vẫn hơi đơ,Đã dùng khoảng 1 tuần
iPhone 11,r-52112069,THANH,Đã mua tại TGDD,Tuy đã bung nhưng máy còn chất lượng,Đã dùng khoảng 2 tuần
iPhone 11,r-52020022,DUYÊN,Đã mua tại DMX,Xài ok,Đã dùng khoảng 1 tuần
iPhone 11,r-51842727,TOÀN,Đã mua tại TGDD,"Phù hợp túi tiền, hàng chính hãng",Đã dùng khoảng 1 tuần
iPhone 11,r-51774428,Anh Trân,Đã mua tại DMX,Có bảo hành khán nước ko dị ad,Đã dùng khoảng 2 tuần
iPhone 11,r-51738139,Anh Phương,Đã mua tại TGDD,mình mới mua được 20 ngày thấy dùng rất ok,Đã dùng khoảng 3 tuần
iPhone 11,r-51692841,HỒNG,Đã mua tại DMX,Thái độ phục vụ rất tốt,Đã dùng khoảng 2 tuần
iPhone 11,r-51685711,HẰNG,Đã mua tại TGDD,❤️❤️❤️,Đã dùng khoảng 1 tuần
iPhone 11,r-51685509,NHÂN,Đã mua tại TGDD,Rất hài lòng,Đã dùng khoảng 1 tuần
iPhone 11,r-51676555,MẾN,Đã mua tại TGDD,"Sử dụng nhanh, chất lượng tốt",Đã dùng khoảng 1 tuần
iPhone 11,r-51676063,SANG,Đã mua tại DMX,May. Dep. Sai. Ok. Nhan. Vien. Nhiet. Tinh.,Đã dùng khoảng 9 tháng
iPhone 11,r-51676026,PROPERTY,Đã mua tại DMX,"Máy rất nóng khi sạc và xem YouTube,chơi game …..",Đã dùng khoảng 2 tuần
iPhone 11,r-51675649,NAM,Đã mua tại DMX,Trải nghiệm tốt,Đã dùng khoảng 2 tuần
iPhone 11,r-51674791,VŨ,Đã mua tại TGDD,RẤT hài lòng với sản phẩm và dịch vụ của TGDD (:,Đã dùng khoảng 1 tuần
iPhone 11,r-51673427,Hiệp Lê,Đã mua tại DMX,Mua xong hôm sau có ngừơi gọi điện bảo sẽ mang tới nhà tặng phiếu gì đó mà tới nay gần tháng cũng không thấy?,Đã dùng khoảng 3 tuần
iPhone 11,r-51667242,NGÂN,Đã mua tại DMX,Hiện tại dùng máy rất là OK,Đã dùng khoảng 1 tuần
iPhone 11,r-51322338,Nguyễn Văn Hoà,Đã mua tại TGDD,"Dùng 3 tháng pin trên máy báo 99% nhưng trên 3utool lại 100%, dùng vừa tay, nói chung vẫn ok",Đã dùng khoảng 3 tháng
iPhone 11,r-51232569,Trần Văn Đoan,Đã mua tại DMX,Sai thì thấy ok dó,Đã dùng khoảng 2 tháng
iPhone 11,r-51119385,Hậu,Đã mua tại TGDD,Mới mua khi sáng dùng thấy ổn phết:),Đã dùng khoảng 1 ngày
iPhone 11,r-51055227,Nguyễn Thị Ngọc Hân,Đã mua tại DMX,E mua điện thoại hồi tháng 2 xài đến giờ pin của nó vẫn 100% nhưng sao lượng pin có nó lại rất nhanh hết,Đã dùng khoảng 3 tháng
iPhone 11,r-50818333,C Tin,Đã mua tại DMX,Máy ok,Đã dùng khoảng 1 tháng
iPhone 11,r-50736081,Quang,Đã mua tại DMX,Đến giờ dùng khá ổn,Đã dùng khoảng 1 tháng
iPhone 11,r-50733776,Chị Hà,Đã mua tại DMX,Máy dùng khá mượt,Đã dùng khoảng 1 tháng
iPhone 11,r-50733629,Chị Nhi,Đã mua tại DMX,Tư vấn nhiệt tình tận tâm☺️,Đã dùng khoảng 1 tháng
iPhone 11,r-50733244,Anh Tú,Đã mua tại DMX,Cảm thấy rất ok..và phục vụ tốt,Đã dùng khoảng 1 tháng
iPhone 11,r-50732503,Bùi Thanh Vân,Đã mua tại DMX,điện thoại ok nha mỗi người,Đã dùng khoảng 10 tháng
iPhone 11,r-50732450,Hoàng Văn Phi,Đã mua tại DMX,Máy dùng tốt,Đã dùng khoảng 1 tháng
iPhone 11,r-50732188,Lương Bạch Long,Đã mua tại DMX,"Sản phẩm xài ok, nhân viên rất nhiệt tình",Đã dùng khoảng 1 tháng
iPhone 11,r-50729061,Nguyễn Thị Thanh Tâm,Đã mua tại DMX,Thỉnh thoảng máy vẫn hơi lác,Đã dùng khoảng 1 tháng
iPhone 11,r-50727421,Nguyễn Chí Long,Đã mua tại DMX,Dùng rất ok nha,Đã dùng khoảng 1 tháng
iPhone 11,r-50542532,Diệu Bé,Đã mua tại DMX,"Mới mua chưa tới 1 tháng, cứ để qua đêm là pin tụt 6-8% không biết có sao không nhỉ",Đã dùng khoảng 3 tuần
iPhone 11,r-50479235,Ngọc Diễm,Đã mua tại DMX,"Cho mình hỏi mình mua máy về sạc lúc đầu máy luôn bị nóng, pin khoảng 80% trở lên thì máy không bị nóng nữa. Sạc mình mua chính hãng ở tgdđ luôn, mình ra cửa hàng hỏi thì nv bảo dòng ip nó như vậy, mong tư vấn giúp ạ! Mình sd đc 3 tuần rồi",Đã dùng khoảng 2 tuần
iPhone 11,r-50459675,Nguyễn Thanh Tú,Đã mua tại DMX,"Tầm giá tiền lựa chọn con này rất hợp lý. Đủ dùng cơ bản các thứ. Máy mượt, ko lag như android",Đã dùng khoảng 7 tháng
iPhone 11,r-50403405,Tạ Ngọc Nghĩa,Đã mua tại TGDD,"Máy dùng OK . Cảm ơn ace nhân viên tgdd Gia Bình ,rất nhiệt tình , chu đáo nữa ❤️",Đã dùng khoảng 3 ngày
iPhone 11,r-50076340,Dung Dương,Đã mua tại TGDD,"Mình mua ở tgdd thị xã gò công, nhân viên rất nhiệt tình, mình mua đc vài ngày nhưng cưa ngủ dậy là nất 10% pin mặc dù tắt hết ứng dụng, vị trí, tự động cập nhật và để cả chế độ máy bay. Nhờ cửa hàng tư vấn nhé! Mình cảm ơn",Đã dùng khoảng 7 ngày
iPhone 11,r-50022940,Tiến,Đã mua tại TGDD,"Máy mua từ 27/10/2021 đến hôm nay chưa được 2 tháng mà xem pin đã tụt xuống còn 96% rồi, cục pin chắc có vấn đề quá.",Đã dùng khoảng 3 tháng
iPhone 11,r-49963889,Vi Bun Xay,Đã mua tại TGDD,"Vừa mới mua hôm qua...h nay lại sụt giá nhiều vậy , buồn lòng...về phần máy hiện tại thấy rất ok...nhân viên nhiệt tình",Đã dùng khoảng 1 ngày
iPhone 11,r-49948954,Nguyễn Thị Ngọc Yến,Đã mua tại DMX,"Mình mới mua đt được 3 ngày mọi thứu đều ổn, nhưng gọi video bên zalo và mess loa bị rè và vọng tiếng, cách khắc phục như nào ạ",Đã dùng khoảng 4 ngày
iPhone 11,r-49934690,Lê Chữ,Đã mua tại TGDD,"em mới vừa mua hôm quá, máy xài rất ok nhưng sao lúc sạc pin thì máy lại nóng quá vậy ạ?",Đã dùng khoảng 1 ngày
iPhone 11,r-49929827,Anh Quynh,Đã mua tại TGDD,"Mình mới mua 3 ngày mà bật thử backtap không được ạ, đã reset cũng không được. Giờ mình fix làm sao lỗi này ạ.",Đã dùng khoảng 3 ngày
iPhone 11,r-49564427,Trần Trọng Nghĩa,Đã mua tại TGDD,Sài 11 cũng ok phết nhưng có điều mua cục sạc 20w ở tại tgdd về luôn mà sạc 1 tháng pin còn 99%.. cảm thấy pin 11 khá tệ,Đã dùng khoảng 1 tháng
iPhone 11,r-49437955,Nguyen Xuan Truong,Đã mua tại TGDD,E mới mua 11 từ 29/10 được hơn tháng máy không lỗi lầm gì bây giờ của hàng mua lại được bao nhiêu ạ. Máy mua bên tgdd ạ,Đã dùng khoảng 1 tháng
iPhone 11,r-48707331,Ngô Văn Khánh,Đã mua tại TGDD,iPhone 11 của em mua đập hộp 100 phần 100được 1 tuần h muốn trả lại thì còn khoảng bao nhiêu ạ,Đã dùng khoảng 4 ngày
iPhone 11,r-48640420,NGUYỄN QUỐC THÁI,Đã mua tại TGDD,Mới mua tra gop hqua. ưu điểm Pin trâu cam đẹp. K hài lòng về tin nhắn ấn chữ bị lệch😔 . Chị nhân viên tư vấn rât nhiệt tình và dễ thương♥️,Đã dùng khoảng 1 ngày
iPhone 11,r-48439730,Khuyên,Đã mua tại TGDD,Hồi mua máy đổi trả nghe mấy chị bán hàng tư vấn.họ nói máy này khách trước mới mua chưa được 1 tháng rồi trả lên đời cao hơn.nên mình nghỉ chắc còn zin 100%..ai dè về nhà test áp suất máy ko còn.chắc bị bung ra rồi.buồn thật sự.còn mọi thứ điều ok..wifi hơi chập chờn tự mất,Đã dùng khoảng 1 tuần
iPhone 11,r-48402982,Vinh,Đã mua tại TGDD,Loa bên trái iphone 11 là gì mà ko nghe được ạ Xin được hổ trợ…………………………………………….,Đã dùng khoảng 1 tuần
iPhone 11,r-48317467,Phan Ngọc Nhi,Đã mua tại DMX,"Cho mình hỏi mình mới mua ip11 bên mình lúc trưa. Tối nay mình sạc thì thấy máy bị nóng lên, thế có bị làm sao k ạ?",Đã dùng khoảng 1 ngày
iPhone 11,r-47436961,Lý Tiêu Hồng Ngọc,Đã mua tại DMX,Mình mới mua xong 13/8/2021 s k đc giảm giá. Như trên áp giá chưa giảm là 17trieu490 chỉ được giảm 1 triệu còn 16490,Đã dùng khoảng 1 ngày
iPhone 11,r-47425677,Nguyễn Dung,Đã mua tại TGDD,Mình vừa mới mua hqa về test thử thì loa có khi bị rè. Mình cần được hỗ trợ ạ. Cảm ơn!,Đã dùng khoảng 1 ngày
iPhone 11,r-47296885,Nguyễn Ngoc Dung,Đã mua tại TGDD,"đây là ảnh lỗi của phần phản hồi trước của em ạ Dạo này nó cứ bị nặng hơn. Cái tai nghe có dây em mua 790k, nếu là lỗi về tai nghe thì em còn được bảo hành không ạ",Đã dùng khoảng 1 tháng
iPhone 11,r-47225370,Lê Văn Long,Đã mua tại TGDD,Mn cho mình hỏi là tại sao cập nhật lên 14.7 thì bị Thông Báo Quan Trọng Về Pin vậy???,Đã dùng khoảng 2 tháng
iPhone 11,r-47094126,Minh Giàu,Đã mua tại TGDD,Sài đc 3tháng mọi thứ điều ổn. Hoi thay vọng về viên pin sau 3 tháng còn 99% 😢😢😢😢,Đã dùng khoảng 2 tháng
iPhone 11,r-46976974,Lý Thành Long,Đã mua tại TGDD,Camera khi chụp có flash nó ra như vậy. Mình có dán cường lực camera. Không biết như vậy có ảnh hưởng flash không. Mong phản hồi. Cảm ơn.,Đã dùng khoảng 6 tháng
iPhone 11,r-46889307,Zheng,Đã mua tại TGDD,"Mình vừa test máy mới, sao máy này game liên quân ko bậc được cấu hình HD bạn nhỉ?",Đã dùng khoảng 1 ngày
iPhone 11,r-46868134,An,Đã mua tại DMX,Mình dùng được 2 ngày và cảm thấy mượt pin sạc 1 ngày 1 lần buổi tối dùng cả ngày hôm sau.,Đã dùng khoảng 1 ngày
iPhone 11,r-46849588,Nguyễn Thanh Tú,Đã mua tại DMX,Máy dùng tốt. Ip vẫn có sự khác bọt riêng. Dùng quen rồi đổi sang đt khác ko dùng dc lại quay về ip.,Đã dùng khoảng 2 ngày
iPhone 11,r-46833231,Trần Quyết Thắng,Đã mua tại DMX,máy sử dụng tốt. mới mua 16tr490 giờ lại giảm hơn 15tr xíu . khuyến mãi nhều quá mua trước có 2 ngày mà mắc hơn 1tr,Đã dùng khoảng 2 ngày
iPhone 11,r-46543004,Trần Văn Ngọc,Đã mua tại TGDD,Máy pin khá là trâu dùm 2 ngày nếu tát vụ bình thường còn game thì tầm 1 ngày camera khá là xấu nên thêm áp là ok tát vụ nhanh mượt,Đã dùng khoảng 2 ngày
iPhone 11,r-46293262,Ngọc Linh,Đã mua tại TGDD,"Máy em mới mua 3 ngày mà em sạc dự phòng cho máy qua đêm đến sáng mà sạc vẫn chưa xong, tối máy em còn đến 46% mà sáng thì hết trơn pin tắt nguồn luôn vậy pin của máy em có bị hư kh ạ",Đã dùng khoảng 3 ngày
iPhone 11,r-46144886,Võ Ý,Đã mua tại TGDD,Dt đẹp. Màu đẹp. Mà Cho mình hỏi dây cáp đi kèm trong hộp dùng cho củ sạc nhanh đúng không ad,Đã dùng khoảng 1 ngày
iPhone 11,r-46117734,Đoàn Minh Hiếu,Đã mua tại TGDD,Mua sáng nay mọi thứ đều rất ok nhưng vẫn có cảm giác pin tụt hơi nhanh :v thôi để cắm mấy lần đầu 8h r test pại xem sao .,Đã dùng khoảng 1 ngày
iPhone 11,r-45984049,Tánh,Đã mua tại TGDD,Cho hỏi sạc pin 4 tiếng mà 80%ko đầy là lỗi máy hay sạc lần đầu sạc cũng rất lâu mới đầy,Đã dùng khoảng 2 ngày
iPhone 11,r-45861363,Thảo Vi,Đã mua tại TGDD,"Mua dùng được hơn nửa tháng, trải nghiệm oke, pin dùng được lâu ,nhưng có lúc chỉ nghe nhạc thôi mà điện thoại cũng nóng",Đã dùng khoảng 1 tuần
iPhone 11,r-45241486,An Nguyễn,Đã mua tại TGDD,"Em mới mua ip11 được 10 ngày, mà pin sau 1 đêm giảm 5-6% luôn v ạ ( em kh chơi game chỉ lướt web, trc khi ngủ tắt hết wifi, Bluetooth ,...rồi ạ)",Đã dùng khoảng 1 tuần
iPhone 11,r-44809328,Thy Ngô,Đã mua tại TGDD,Mua từ 31/12 xài đến nay vẫn ổn chỉ có loa nó không ổn. Lúc to lúc nhỏ khi gọi thì lúc to lúc nhỏ không biết là do âm lượng của máy là vậy hay là do máy mình nó bị lỗi. Máy mình vẫn còn bảo hành 1 đổi 1 vậy mình có thể đổi máy khác ko?,Đã dùng khoảng 1 tuần
